id	command_preview	group_id
1947	cd ~/.mozilla/firefox/ && sqlite3 `cat profiles.ini | grep Path | awk -F= '{print $2}'`/formhistory.	1724
1948	cat count.txt | awk '{ sum+=$1} END {print sum}'	1725
1949	^A ?	1726
1950	nmap -sT -p 80 -oG - 192.168.1.* | grep open	1727
1951	alias s='screen -X screen'; s top; s vi; s man ls;	1728
1952	data:text/html, <html contenteditable>	1729
1953	ffmpeg -i video.flv -vn -ar 44100 -ac 2 -ab 192k -f mp3 audio.mp3	1730
1954	grep . *	1731
1955	for i in ~/.adobe ~/.macromedia ; do ( rm $i/ -rf ; ln -s /dev/null $i ) ; done	1732
1956	echo "dear admin, please ban eribsskog" | wall	1733
1957	lsof -i -P | grep -i "listen"	1734
1958	aptitude purge '~c'	1735
1959	watch "netstat -plan|grep :80|awk {'print \$5'} | cut -d: -f 1 | sort | uniq -c | sort -nk 1"	1736
1960	echo -e "Some Text Line1\nSome Text Line 2" | convert -background none -density 196  -resample 72 -u	1737
1961	DISPLAY=":0.0" import -window root screenshot.png	1738
1962	define(){ local y="$@";curl -sA"Opera" "http://www.google.com/search?q=define:${y// /+}"|grep -Po '(	1739
1963	git log --format='%aN' | sort -u	1740
1964	flight_status() { if [[ $# -eq 3 ]];then offset=$3; else offset=0; fi; curl "http://mobile.flightvie	1741
1965	ssh -4 -C -c blowfish-cbc	1742
1966	rename -v 's/.*[s,S](\d{2}).*[e,E](\d{2}).*\.avi/SHOWNAME\ S$1E$2.avi/' poorly.named.file.s01e01.avi	1743
1967	column -s, -t <tmp.csv	1744
1968	find ~/.mozilla/firefox/ -type f -name "*.sqlite" -exec sqlite3 {} VACUUM \;	1745
1969	mount -t ntfs-3g -o ro,loop,uid=user,gid=group,umask=0007,fmask=0117,offset=0x$(hd -n 1000000  image	1746
1970	lsof -Pni4 | grep LISTEN	1747
1971	find -type f -exec md5sum '{}' ';' | sort | uniq --all-repeated=separate -w 33 | cut -c 35-	1748
1972	tmpfile=$(mktemp) && echo -e 'startup_message off\nscreen -t top htop\nsplit\nfocus\nscreen -t netho	1749
1973	yes "$(seq 232 255;seq 254 -1 233)" | while read i; do printf "\x1b[48;5;${i}m\n"; sleep .01; done	1750
1974	echo {0..1}{0..1}{0..1}{0..1}	1751
1975	bind '"\e[24~"':"\"ps -elF;df -h;free -mt;netstat -lnpt;who -a\C-m"""	1752
1976	wget $URL | htmldoc --webpage -f "$URL".pdf - ; xpdf "$URL".pdf &	1753
1977	sudo dd if=/dev/zero of=/swapfile bs=1024 count=1024000;sudo mkswap /swapfile; sudo swapon /swapfile	1754
1978	mv $1 $2 && ln -s $2/$(basename $1) $(dirname $1)	1755
1979	unset HISTFILE	1756
1980	yes '' | cat -n	1757
1981	startx -- `which Xvfb` :1 -screen 0 800x600x24 && DISPLAY=:1 x11vnc	1758
1982	rsync --rsync-path 'sudo rsync' username@source:/folder/ /local/	1759
1983	mysql --database=dbname -B -N -e "SHOW TABLES"  | awk '{print "ALTER TABLE", $1, "CONVERT TO CHARACT	1760
1984	echo -n 'text to be encrypted' | openssl md5	1761
1985	tail -1000 /some/file | vim -	1762
1986	ssh user@host cat /path/to/some/file | xclip	1763
1987	nmap -sS -P0 -sV -O <target>	1764
1988	find * -type d -exec mkdir /where/you/wantem/\{\} \;	1765
1989	curl -I www.commandlinefu.com	1766
1990	find . -type f | wc -l	1767
1991	git commit -m "$(curl -s http://whatthecommit.com/index.txt)";	1768
1992	qrencode -s 7 -o qr-wifi.png "WIFI:S:$(zenity --entry --text="Network name (SSID)" --title="Create W	1769
1993	vi scp://username@host//path/to/somefile	1770
1994	fuser -v 80/tcp	1771
1995	echo $((0x1fe)) $((033))	1772
1996	man -t awk | ps2pdf - awk.pdf	1773
1997	echo 'obase=60;299' | bc	1774
1998	du -h /path | sort -h	1775
1999	strace -ff -e trace=file my_command 2>&1 | perl -ne 's/^[^"]+"(([^\\"]|\\[\\"nt])*)".*/$1/ && print'	1776
2000	find -L / -samefile /path/to/file -exec ls -ld {} +	1777
2001	for h in `find /proc/*/fd -ilname "/tmp/Flash*" 2>/dev/null`; do ln -s "$h" `readlink "$h" | cut -d'	1778
2002	rsync --progress --partial --rsh="ssh -p 8322" --bwlimit=100 --ipv4 user@domain.com:~/file.tgz .	1779
2003	echo 213.251.145.96 wikileaks.com >>/etc/hosts	1780
2004	sudo -K	1781
2005	lftp -e "mirror -c" http://example.com/foobar/	1782
2006	:w !curl -F "sprunge=<-" http://sprunge.us | xclip	1783
2007	printf "%`tput cols`s"|tr ' ' '#'	1784
2008	sudo apt-get -o Acquire::http::Dl-Limit=30 upgrade	1785
2009	wget -qO - http://example.com/path/to/blah.tar.gz | tar xzf -	1786
2010	vimdiff scp://root@server-foo.com//etc/snmp/snmpd.conf scp://root@server-bar.com//etc/snmp/snmpd.con	1787
2011	for n in E2 A2 D3 G3 B3 E4;do play -n synth 4 pluck $n repeat 2;done	1788
2012	tar cf - <dir>|split -b<max_size>M - <name>.tar.	1789
2013	chmod -R -x+X *	1790
2014	for c in `seq 0 255`;do t=5;[[ $c -lt 108 ]]&&t=0;for i in `seq $t 5`;do echo -e "\e[0;48;$i;${c}m||	1791
2015	env PS4=' ${BASH_SOURCE}:${LINENO}(${FUNCNAME[0]}) ' sh -x /etc/profile	1792
2016	wget --reject html,htm --accept pdf,zip -rl1 url	1793
2017	cat /var/log/secure.log | awk '{print substr($0,0,12)}' | uniq -c | sort -nr | awk '{printf("\n%s ",	1794
2018	PS1="\`if [ \$? = 0 ]; then echo \e[33\;40m\\\^\\\_\\\^\e[0m; else echo \e[36\;40m\\\-\e[0m\\\_\e[36	1795
2019	tail -f FILE | perl -pe 's/KEYWORD/\e[1;31;43m$&\e[0m/g'	1796
2020	clfu-seach <search words>	1797
2021	sudo firefox -install-global-extension /path/to/add-on	1798
2022	CTRL+u	1799
2023	RETURN~.	1800
2024	ssh user@host 'mysqldump dbname | gzip' > /path/to/backups/db-backup-`date +%Y-%m-%d`.sql.gz	1801
2025	wget --recursive  --page-requisites --convert-links www.moyagraphix.co.za	1802
2026	MAC=`(date; cat /proc/interrupts) | md5sum | sed -r 's/^(.{10}).*$/\1/; s/([0-9a-f]{2})/\1:/g; s/:$/	1803
2027	find . -name "*.php" -exec iconv -f ISO-8859-1 -t UTF-8 {} -o ../newdir_utf8/{} \;	1804
2028	#!/usr/bin/sudo /bin/bash	1805
2029	arch	1806
2030	namei -m $(pwd)	1807
2031	shopt -s autocd	1808
2032	exec -a "/sbin/getty 38400 tty7" your_cmd -erase_all_files	1809
2033	ssh-keygen -R <thehost>	1810
2034	cp httpd.conf{,.bk}	1811
2035	find . -type f -printf '%TY-%Tm-%Td %TT %p\n' | sort	1812
2036	netstat -lantp | grep ESTABLISHED |awk '{print $5}' | awk -F: '{print $1}' | sort -u	1813
2037	echo $0	1814
2038	wget http://URL/FILE.tar.gz -O - | tar xfz -	1815
2039	du -hs */ | sort -hr | head	1816
2040	rename 's/\.jpe?g$/.jpg/i' *	1817
2041	check(){ curl -sI $1 | sed -n 's/Location: *//p';}	1818
2042	yt () mplayer -fs -quiet $(youtube-dl -g "$1")	1819
2043	openssl rand -hex 6 | sed 's/\(..\)/\1:/g; s/.$//'	1820
2044	find ./ -name Thumbs.db -delete	1821
2045	lsof +L1	1822
2046	# dd if=/dev/mem bs=1k skip=768 count=256 2>/dev/null | strings -n 8	1823
2047	xdg-open [path]	1824
2048	!:1-3	1825
2049	sudo lsof -u someuser -a +D /etc	1826
2050	!!:[position]	1827
2051	zenity --list --width 500 --height 500 --column 'radio' --column 'url' --print-column 2 $(curl -s ht	1828
2052	killall -INFO dd	1829
2053	ssh root@host1 "cd /somedir/tocopy/ && tar -cf - ." | ssh root@host2 "cd /samedir/tocopyto/ && tar -	1830
2054	for file in *.flac; do flac -cd "$file" | lame -q 0 --vbr-new -V 0 - "${file%.flac}.mp3"; done	1831
2055	find . -type f -exec sed -i s/oldstring/newstring/g {} +	1832
2056	stty sane	1833
2057	grep 'test' somefile | grep -vE '(error|critical|warning)'	1834
2058	(some_command 2>&1 1>&3 | tee /path/to/errorlog ) 3>&1 1>&2 | tee /path/to/stdoutlog	1835
2059	awk 'length>72' file	1836
2060	make -j 4	1837
2061	svn ls -R | egrep -v -e "\/$" | xargs svn blame | awk '{print $2}' | sort | uniq -c | sort -r	1838
2062	awk '{print NR": "$0; for(i=1;i<=NF;++i)print "\t"i": "$i}'	1839
2063	svn diff <file> | vim -R -	1840
2064	ls | curl -F 'sprunge=<-' http://sprunge.us | xclip	1841
2065	for k in `git branch|perl -pe s/^..//`;do echo -e `git show --pretty=format:"%Cgreen%ci %Cblue%cr%Cr	1842
2066	type -all command	1843
2067	who -b	1844
2068	curl -s http://checkip.dyndns.org/ | grep -o "[[:digit:].]\+"	1845
2069	egrep -v "^$|^[[:space:]]*#" /etc/some/file	1846
2070	screen -d -m [<command>]	1847
2071	sed 's/\o0/\n/g' /proc/INSERT_PID_HERE/environ	1848
2072	curl dict://dict.org/d:something	1849
2073	diff <(ssh alice cat /etc/apt/sources.list) <(ssh bob cat /etc/apt/sources.list)	1850
2074	Ctrl+S Ctrl+Q	1851
2075	detox -r -s utf_8 /path/to/old/win/files/dir	1852
2076	mkdir -p doc/{text/,img/{wallpaper/,photos/}}	1853
2077	ssh -fX <user>@<host> <program>	1854
2078	:g!/\S/d	1855
2079	lsof +p xxxx	1856
2080	sudo dd if=/dev/sda of=/media/disk/backup/sda.backup	1857
2081	du --max-depth=1 | sort -r -n | awk '{split("k m g",v); s=1; while($1>1024){$1/=1024; s++} print int	1858
2082	cd `pwd -P`	1859
2083	find . -type d -name '.svn' -print0 | xargs -0 rm -rdf	1860
2084	exec 5<>/dev/tcp/time.nist.gov/13; cat <&5 & cat >&5; exec 5>&-	1861
2085	soffice --headless -convert-to odt:"writer8" somefile.docx	1862
2086	top -p $(pgrep -d , foo)	1863
2087	hourglass(){ trap 'tput cnorm' 0 1 2 15 RETURN;local s=$(($SECONDS +$1));(tput civis;while (($SECOND	1864
2088	ctrl+w	1865
2089	<ctrl+e> <esc+t>	1866
2090	lsmod | awk 'BEGIN{print "digraph{"}{split($4, a, ","); for (i in a) print $1, "->", a[i]}END{print 	1867
2091	echo "export LESS_TERMCAP_mb=$'\E[01;31m'" >> ~/.bashrc	1868
2092	!ssh:p	1869
2093	manswitch () { man $1 | less -p "^ +$2"; }	1870
2094	compgen -c | sort -u > commands	1871
2095	cd <directory>; touch ./-i	1872
2096	while [ /bin/true ]; do OLD=$NEW; NEW=`cat /proc/net/dev | grep eth0 | tr -s ' ' | cut -d' ' -f "3 1	1873
2097	<ESC> v	1874
2098	!$	1875
2099	ethtool -p eth0	1876
2100	j=0;while true; do let j=$j+1; for i in $(seq 0 20 100); do echo $i;sleep 1; done | dialog --gauge "	1877
2101	@reboot <yourscript.sh>	1878
2102	echo "uptime" | pee "ssh host1" "ssh host2" "ssh host3"	1879
2103	while true; do inotifywait -r -e MODIFY dir/ && make; done;	1880
2104	dd bs=1k if=image.nrg of=image.iso skip=300	1881
2105	export PS1="C:\$( pwd | sed 's:/:\\\\\\:g' )\\> "	1882
2106	lsof -r 2 -p PID -i -a	1883
2107	rsync --progress file1 file2	1884
2108	ruler() { for s in '....^....|' '1234567890'; do w=${#s}; str=$( for (( i=1; $i<=$(( ($COLUMNS + $w)	1885
2109	perl -le 'print $!+0, "\t", $!++ for 0..127'	1886
2110	pwgen -Bs 10 1	1887
2111	function man2pdf(){ man -t ${1:?Specify man as arg} | ps2pdf -dCompatibility=1.3 - - > ${1}.pdf; }	1888
2112	Ctrl-R <search-text>	1889
2113	echo $PATH | tr \: \\n	1890
2114	exiftool '-Directory<DateTimeOriginal' -d %Y/%m/%d dir	1891
2115	tail -F file	1892
2116	man ls | col -b > ~/Desktop/man_ls.txt	1893
2117	ifstat -nt	1894
2118	( cat badfile.log ; tac badfile.log | tac ) > goodfile.log	1895
2119	sudo cat /dev/vcs1 | fold -w 80	1896
2120	curl -u username -o bookmarks.xml https://api.del.icio.us/v1/posts/all	1897
2121	< /path/to/file.txt grep foo	1898
2122	base64 -d <<< aHR0cDovL3d3dy50d2l0dGVyc2hlZXAuY29tL3Jlc3VsdHMucGhwP3U9Y29tbWFuZGxpbmVmdQo=	1899
2123	xvkbd -xsendevent -text "Hello world"	1900
2124	convert -font -misc-fixed-*-*-*-*-*-*-*-*-*-*-*-* -fill black -draw "text 270,260 \" `cal` \"" testp	1901
2125	sudo cat /proc/kcore | strings | awk 'length > 20' | less	1902
2126	git commit --amend	1903
2127	date -d '2 weeks ago Saturday' +%Y-%m-%d	1904
2128	tcpdump -nn -v -i eth0 -s 1500 -c 1 'ether[20:2] == 0x2000'	1905
2129	^r in bash begins a reverse-search-history with command completion	1906
2130	ffmpeg -i video.avi -f mp3 audio.mp3	1907
2131	last  | grep -v "^$" | awk '{ print $1 }' | sort -nr | uniq -c	1908
2132	sudo dmidecode | grep Serial\ Number | head -n1	1909
2133	nmap -sP 192.168.1.100-254	1910
2134	file !$	1911
2135	netstat -plunt	1912
2136	curl -s https://api.github.com/users/<username>/repos?per_page=1000 |grep git_url |awk '{print $2}'|	1913
2137	: </dev/tcp/127.0.0.1/80	1914
2138	ps -fC PROCESSNAME	1915
2139	kpartx -av <image-flat.vmdk>; mount -o /dev/mapper/loop0p1 /mnt/vmdk	1916
2140	wget -r -l1 -H -t1 -nd -N -np -A.mp3 -erobots=off [url of website]	1917
2141	t2s() { wget -q -U Mozilla -O $(tr ' ' _ <<< "$1"| cut -b 1-15).mp3 "http://translate.google.com/tra	1918
2142	php -S 127.0.0.1:8080	1919
2143	read && ffmpeg -y -r 1 -t 3 -f video4linux2 -vframes 1 -s sxga -i /dev/video0 ~/webcam-$(date +%m_%d	1920
2144	du -h --max-depth=1 |sort -rh	1921
2145	shopt -s histverify	1922
2146	say() { mplayer "http://translate.google.com/translate_tts?q=$1"; }	1923
2147	find . -name \*.php -exec php -l "{}" \;	1924
2148	read -s -p"Password: " USER_PASSWORD_VARIABLE; echo	1925
2149	watch vmstat -sSM	1926
2150	ff() { local IFS='|'; grep -rinE "$*" . ; }	1927
2151	sleep 3s && espeak "wake up, you bastard" 2>/dev/null	1928
2152	gdb -batch -ex "run" -ex "bt" ${my_program} 2>&1 | grep -v ^"No stack."$	1929
2153	curl -n --ssl-reqd --mail-from "<user@gmail.com>" --mail-rcpt "<user@server.tld>" --url smtps://smtp	1930
2154	echo "uptime" | tee >(ssh host1) >(ssh host2) >(ssh host3)	1931
2155	dmidecode -t bios	1932
2156	history | awk '{a[$2]++}END{for(i in a){print a[i] " " i}}' | sort -rn | head > /tmp/cmds | gnuplot 	1933
2157	pkill -x firefox	1934
2158	for i in {1..254}; do ping -c 1 -W 1 10.1.1.$i | grep 'from'; done	1935
2159	mkisofs -J -allow-lowercase -R -V "OpenCD8806" -iso-level 4 -o OpenCD.iso ~/OpenCD	1936
2160	xvkbd -xsendevent -text $(date +%Y%m%d)	1937
2161	curl -u twitter-username -d status="Hello World, Twitter!" -d source="cURL" http://twitter.com/statu	1938
2162	path_stripped_programname="${0##*/}"	1939
2163	wget -q -O - `youtube-dl -b -g $url`| ffmpeg -i - -f mp3 -vn -acodec libmp3lame -| mpg123  -	1940
2164	sleeper(){ while `ps -p $1 &>/dev/null`; do echo -n "${2:-.}"; sleep ${3:-1}; done; }; export -f sle	1941
2165	diff <(ssh server01 'cd config; find . -type f -exec md5sum {} \;| sort -k 2') <(ssh server02 'cd co	1942
2166	rename -v 's/ /_/g' *	1943
2167	echo "${PATH//:/$'\n'}"	1944
2168	rsync -az /home/user/test user@sshServer:/tmp/	1945
2169	find . -empty -type d -exec rmdir {} +	1946
2170	sed -e's/%\([0-9A-F][0-9A-F]\)/\\\\\x\1/g' | xargs echo -e	1947
2171	echo '{"json":"obj"}' | python -m simplejson.tool	1948
2172	wajig large	1949
2173	watch -n 1 "netstat -tpanl | grep ESTABLISHED"	1950
2174	sudo killall -9 pulseaudio; pulseaudio >/dev/null 2>&1 &	1951
2175	while true; do [ "$(ping -c1W1w1 server-or-ip.com | awk '/received/ {print $4}')" != 1 ] && beep; sl	1952
2176	netstat -ntu | awk '{print $5}' | cut -d: -f1 | sort | uniq -c | sort -n	1953
2177	seq 50| awk 'BEGIN {a=1; b=1} {print a; c=a+b; a=b; b=c}'	1954
2178	convert -colors 256 -resize 16x16 face.jpg face.ppm && ppmtowinicon -output favicon.ico face.ppm	1955
2179	sudo dmidecode --type 17 | more	1956
2180	firefox -no-remote -P	1957
2181	sort -nt . -k 1,1 -k 2,2 -k 3,3 -k 4,4	1958
2182	rsync --partial --progress --rsh=ssh SOURCE DESTINATION	1959
2183	curl -s http://checkip.dyndns.org | sed 's/[a-zA-Z<>/ :]//g'	1960
2184	cat .ssh/id_rsa.pub | ssh hostname 'cat >> .ssh/authorized_keys'	1961
2185	yes "$(seq 232 255;seq 254 -1 233)" | while read i; do printf "\x1b[48;5;${i}m\n"; sleep .01; done	1962
2186	tar czv file1 file2 folder1 | ssh user@server tar zxv -C /destination	1963
2187	Ctrl + Alt	1964
2188	function google { Q="$@"; GOOG_URL='https://www.google.de/search?tbs=li:1&q='; AGENT="Mozilla/4.0"; 	1965
2189	ps axu | grep [a]pache2	1966
2190	pscp -h hosts.txt -l username /etc/hosts /tmp/hosts	1967
2191	while ( nc -l 80 < /file.htm > : ) ; do : ; done &	1968
2192	ssh  -t remotebox "tail -f /var/log/remote.log"	1969
2193	t=$(df|awk 'NR!=1{sum+=$2}END{print sum}');sudo du / --max-depth=1|sed '$d'|sort -rn -k1 | awk -v t=	1970
2194	convert -resize '1024x600^' image.jpg small-image.jpg	1971
2195	getent services <<service>>	1972
2196	oowriter -pt pdf your_word_file.doc	1973
2197	diffxml() { diff -wb <(xmllint --format "$1") <(xmllint --format "$2"); }	1974
2198	lsof +D <dirname>	1975
2199	apt-get install `ssh root@host_you_want_to_clone "dpkg -l | grep ii" | awk '{print $2}'`	1976
2200	cls(){ printf "\33[2J";} or, if no printf, cat >cls;<ctrl-v><ctrl+[>[2J<enter><ctrl+d> cls(){ cat cl	1977
2201	down4me() { wget -qO - "http://www.downforeveryoneorjustme.com/$1" | sed '/just you/!d;s/<[^>]*>//g'	1978
2202	echo "?????, these are the umlauted vowels I sing to you. Oh, and sometimes ?, but I don't sing that	1979
2203	cmp file1 file2	1980
2204	curl --user login:password -o DeliciousBookmarks.xml -O 'https://api.del.icio.us/v1/posts/all'	1981
2205	ssh root@HOST tcpdump -U -s0 -w - 'not port 22' | wireshark -k -i -	1982
2206	for i in {0..600}; do echo $i; sleep 1; done | dialog --gauge "Install..." 6 40	1983
2207	lynx -dump http://www.domain.com | awk '/http/{print $2}'	1984
2208	sudo arp-scan -I eth0 192.168.1.0/24	1985
2209	echo -ne "<shellcode>" | x86dis -e 0 -s intel	1986
2210	compgen -A function	1987
2211	screen -raAd	1988
2212	export FIGNORE=.svn	1989
2213	wget randomfunfacts.com -O - 2>/dev/null | grep \<strong\> | sed "s;^.*<i>\(.*\)</i>.*$;\1;"	1990
2214	tar jcpf - [sourceDirs] |ssh user@host "cat > /path/to/backup/backupfile.tar.bz2"	1991
2215	pronounce(){ wget -qO- $(wget -qO- "http://dictionary.reference.com/browse/$@" | grep 'soundUrl' | h	1992
2216	purple-remote "setstatus?status=away&message=AFK"	1993
2217	grepp() { [ $# -eq 1 ] && perl -00ne "print if /$1/i" || perl -00ne "print if /$1/i" < "$2";}	1994
2218	^W-L	1995
2219	A=1;B=100;X=0;C=0;N=$[$RANDOM%$B+1];until [ $X -eq $N ];do read -p "N between $A and $B. Guess? " X;	1996
2220	trash <file>	1997
2221	ps aux --sort=%mem,%cpu	1998
2222	sitepass() { echo -n "$@" |  md5sum | sha1sum | sha224sum | sha256sum | sha384sum | sha512sum | gzip	1999
2223	su -- user	2000
2224	apropos network |more	2001
2225	<Shift + W>	2002
2226	hdparm -t /dev/sda	2003
2227	URL="http://www.google.com";curl -L --w "$URL\nDNS %{time_namelookup}s  conn %{time_connect}s  time 	2004
2228	python -c 'import this'	2005
2229	<ctrl+j>stty sane<ctrl+j>	2006
2230	ifconfig -a | perl -nle'/(\d+\.\d+\.\d+\.\d+)/ && print $1'	2007
2231	cat /dev/clipboard; $(somecommand) > /dev/clipboard	2008
2232	rsync -rtvu --modify-window=1 --progress /media/SOURCE/ /media/TARGET/	2009
2233	lsof -i	2010
2234	find . -name "*jpg" -exec jpeginfo -c {} \; | grep -E "WARNING|ERROR"	2011
2235	cat typescript | perl -pe 's/\e([^\[\]]|\[.*?[a-zA-Z]|\].*?\a)//g' | col -b > typescript-processed	2012
2236	screen -x	2013
2237	sudo aptitude purge `dpkg --get-selections | grep deinstall | awk '{print $1}'`	2014
2238	hwinfo --block --short	2015
2239	awk '/sshd/ && /Failed/ {gsub(/invalid user/,""); printf "%-12s %-16s %s-%s-%s\n", $9, $11, $1, $2, 	2016
2240	gs -q -sPAPERSIZE=letter -dNOPAUSE -dBATCH -sDEVICE=pdfwrite -sOutputFile=out.pdf `ls *.pdf`	2017
2241	somecommand 2>&1 >> logfile | tee -a logfile	2018
2242	for i in *.html ; do mv $i ${i%.html}.htm ; done	2019
2243	sed -i 8d ~/.ssh/known_hosts	2020
2244	:r !command	2021
2245	autossh -f -M 20000 -D 8000 somehost -N	2022
2246	find . -type l ! -exec test -e {} \; -print	2023
2247	while [ ! -f /tmp/stop ]; do ssh -o ExitOnForwardFailure=yes -R 2222:localhost:22 target "while nc -	2024
2248	fuser [portnumber]/[proto]	2025
2249	wget -O - http://www.commandlinefu.com/commands/browse/rss 2>/dev/null | awk '/\s*<title/ {z=match($	2026
2250	svn status |grep '\?' |awk '{print $2}'| xargs svn add	2027
2251	sudo -s <<< 'apt update -y && apt upgrade -y'	2028
2252	while true; do printf "\e[38;5;$(($(od -d -N 2 -A n /dev/urandom)%$(tput colors)))m.\e[0m"; done	2029
2253	sudo tune2fs -l $(df -h / |(read; awk '{print $1; exit}')) | grep -i created	2030
2254	curl -s http://www.census.gov/popclock/data/population/world | python -c 'import json,sys;obj=json.l	2031
2255	ps -eo pid,lstart,cmd	2032
2256	rsync -aHAXxv --numeric-ids --delete --progress -e "ssh -T -c arcfour -o Compression=no -x" user@<so	2033
2257	tr -cd '1-6' < /dev/urandom | head -c 1; echo	2034
2258	screen -D -R	2035
2259	command <<< word	2036
2260	for i in {1..30}; do  ping -t $i -c 1 google.com; done | grep "Time to live exceeded"	2037
2261	sudo dmidecode | grep Product	2038
2262	tar -xaf archive.tar.gz --strip-components=1	2039
2263	awk '{gsub("foo","bar",$5)}1' file	2040
2264	while inotifywait -e modify /tmp/myfile; do firefox; done	2041
2265	multitail -l 'ssh machine1 "tail -f /var/log/apache2/error.log"' -l 'ssh machine2 "tail -f /var/log/	2042
2266	var='123456789'; echo ${var:<start_pos>:<offset>}	2043
2267	while true ; do nc -l 80  < index.html ; done	2044
2268	ssh -f -L3389:<RDP_HOST>:3389 <SSH_PROXY> "sleep 10" && rdesktop -T'<WINDOW_TITLE>' -uAdministrator 	2045
2269	rename 's/\d+/sprintf("%04d",$&)/e' *.jpg	2046
2270	echo "${0%/*}"	2047
2271	ssh user@remote-host "DISPLAY=:0.0 import -window root -format png -"|display -format png -	2048
2272	say(){ mplayer -user-agent Mozilla "http://translate.google.com/translate_tts?tl=en&q=$(echo $* | se	2049
2273	!!command	2050
2274	<ALT>+<.> or <ALT>+<NUM>+<.> or <ALT>+<NUM>,<ALT>+<.>	2051
2275	dpkg -S $( which  ls )	2052
2276	egrep -i "^[0-9a-f]{4,} .*$*" $(locate CharName.pm) | while read h d; do /usr/bin/printf "\U$(printf	2053
2277	dd if=/path/inputfile | pv | dd of=/path/outpufile	2054
2278	Confirm() { read -sn 1 -p "$1 [Y/N]? "; [[ $REPLY = [Yy] ]]; }	2055
2279	ffmpeg -y -f alsa -ac 2 -i pulse -f x11grab -r 30 -s `xdpyinfo | grep 'dimensions:'|awk '{print $2}'	2056
2280	echo $(openssl rand 4 | od -DAn)	2057
2281	kill -9 -1	2058
2282	sudo chattr +i <file>	2059
2283	<ctrl+z> bg	2060
2284	wtf is <acronym>	2061
2285	:set ff=unix	2062
2286	url=http://www.youtube.com/watch?v=V5bYDhZBFLA; youtube-dl -b $url; mplayer $(ls ${url##*=}*| tail -	2063
2287	sed -n '4{p;q}'	2064
2288	sed -n '4p'	2065
2289	find . -iname '*.jpg' -exec echo '<img src="{}">' \; > gallery.html	2066
2290	wget -qO- icanhazip.com	2067
2291	MIN=1 && for i in $(seq $(($MIN*60)) -1 1); do echo -n "$i, "; sleep 1; done; echo -e "\n\nBOOOM! Ti	2068
2292	grep -Fxv -f file1 file2	2069
2293	curl -s "http://feeds.delicious.com/v2/json?count=5" | python -m json.tool | less -R	2070
2294	pydoc -p 8888 & gnome-open http://localhost:8888	2071
2295	gs -sDEVICE=pdfwrite -dCompatibilityLevel=1.4 -dPDFSETTINGS=/screen -dNOPAUSE -dQUIET -dBATCH -sOutp	2072
2296	ls /usr/bin | xargs whatis | grep -v nothing | less	2073
2297	<ALT> .	2074
2298	while true; do echo -ne "$(date)\r"; sleep 1; done	2075
2299	ssh <host> 'tar -cz /<folder>/<subfolder>' | tar -xvz	2076
2300	calc(){ awk "BEGIN{ print $* }" ;}	2077
2301	dd if=/dev/sda | ssh user@server 'dd of=sda.img'	2078
2302	find /proc -user myuser -maxdepth 1 -type d -mtime +7 -exec basename {} \; | xargs kill -9	2079
2303	echo "vertical text" | grep -o '.'	2080
2304	cat /var/lib/dpkg/info/*.list > /tmp/listin ; ls /proc/*/exe |xargs -l readlink | grep -xvFf /tmp/li	2081
2305	rename 's/^/prefix/' *	2082
2306	shuf -n1 file.txt	2083
2307	for x in `jot - 0 2400 25`; do curl "http://www.commandlinefu.com/commands/browse/sort-by-votes/plai	2084
2308	dos2unix <filenames>	2085
2309	find -L /proc/*/fd -links 0 2>/dev/null	2086
2310	ssh -f -N -L 5432:talk.google.com:5222 user@home.network.com	2087
2311	find <directory path> -mtime +365 -and -not -type d -delete	2088
2312	for f in *.flv; do ffmpeg -y -i "$f" -f image2 -ss 10 -vframes 1 -an "${f%.flv}.jpg"; done	2089
2313	fold -s -w 90 file.txt	2090
2314	grep -i --color=auto	2091
2315	!}sort	2092
2316	grep --color=auto -iRnH "$search_word" $directory	2093
2317	alias timestamp='date "+%Y%m%dT%H%M%S"'	2094
2318	ps aux | grep "[s]ome_text"	2095
2319	netstat -anp |grep 'tcp\|udp' | awk '{print $5}' | sed s/::ffff:// | cut -d: -f1 | sort | uniq -c | 	2096
2320	rename .oldextension .newextension *.oldextension	2097
2321	svn st | cut -c 8- | sed 's/^/\"/;s/$/\"/' | xargs tar -czvf ../backup.tgz	2098
2322	echo SSBMb3ZlIFlvdQo= | base64 -d	2099
2323	awk '/pattern1/ && /pattern2/ && !/pattern3/ {print}'	2100
2324	iptables -A INPUT -s 222.35.138.25/32 -j DROP	2101
2325	find /path/to/dir -type f -print0 | xargs -0 rm	2102
2326	rsync -a --delete empty-dir/ target-dir/	2103
2327	du -x --max-depth=1|sort -rn|awk -F / -v c=$COLUMNS 'NR==1{t=$1} NR>1{r=int($1/t*c+.5); b="\033[1;31	2104
2328	cp foo{,bak}	2105
2329	hping3 10.0.2.254 --icmp --sign MSGID1 -d 50 -c 1 --file a_file	2106
2330	<Return>~.	2107
2331	ruby -ryaml -rjson -e 'puts YAML.dump(JSON.parse(STDIN.read))' < file.json > file.yaml	2108
2332	ALT-U / ALT-L	2109
2333	perl -e '$|++; while (1) { print " " x (rand(35) + 1), int(rand(2)) }'	2110
2334	vim -O file1 file2	2111
2335	watch -n 1 "do foo"	2112
2336	find . -type f -print0 | xargs -0 du -h | sort -hr | head -20	2113
